scaffold,count,fraction
c1ccccc1,103,0.010662525879917185
O=C1C=C(C(=O)c2ccccc2)C(c2ccccc2)N1,45,0.004658385093167702
O=S(=O)([N-]c1ccccc1)c1ccccc1,30,0.003105590062111801
O=S(=O)(Nc1ccccc1)c1ccccc1,23,0.002380952380952381
O=C1NC(c2ccccc2)c2c1oc1ccccc1c2=O,23,0.002380952380952381
C1=CC(c2ccccc2)N2C=CSC2=N1,22,0.002277432712215321
O=C(CSc1nnc(-c2ccccc2)[nH]1)Nc1ccccc1,21,0.002173913043478261
O=C(Nc1ccccc1)c1ccccc1,21,0.002173913043478261
c1ccc(COc2ccccc2)cc1,19,0.0019668737060041406
C1=CC2c3ccccc3NC(c3ccccc3)C2C1,17,0.0017598343685300208
O=C(NCc1ccccc1)c1ccccc1,16,0.0016563146997929607
O=C(c1ccccc1)N1CCC2(CC[NH2+]CC2)C1,16,0.0016563146997929607
O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)Nc1ccccc1N2,16,0.0016563146997929607
O=C(N=c1[nH]c2ccccc2s1)c1ccccc1,14,0.0014492753623188406
O=C1N=C([N-]c2ccccc2)SC1=Cc1ccccc1,14,0.0014492753623188406
c1ccsc1,13,0.0013457556935817805
O=C1NC(c2ccccc2)c2c(-c3ccccc3)n[nH]c21,13,0.0013457556935817805
O=C(CSc1nc2ccccc2c(=O)[nH]1)Nc1ccccc1,13,0.0013457556935817805
O=C(NCCOc1ccccc1)C1CN(C(=O)c2ccccc2)CC12CC[NH2+]CC2,12,0.0012422360248447205
O=c1[nH]cnc2scc(-c3ccccc3)c12,12,0.0012422360248447205
c1ccc(CNc2ccccc2)cc1,12,0.0012422360248447205
O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,12,0.0012422360248447205
O=S(=O)(Nc1ccccc1)c1ccc2c(c1)C1C=CCC1C(c1ccccc1)N2,11,0.0011387163561076604
O=C1C(=Cc2ccccc2)SC(=S)N1c1ccccc1,11,0.0011387163561076604
c1ccc(Oc2ccccc2)cc1,11,0.0011387163561076604
O=S(=O)([N-]c1ccccc1)c1cccs1,11,0.0011387163561076604
O=C(Nc1nc2ccccc2s1)c1ccccc1,11,0.0011387163561076604
c1ccc(-n2cccn2)cc1,11,0.0011387163561076604
O=C(C[NH2+]Cc1ccccc1)Nc1ccccc1,10,0.0010351966873706005
O=S(=O)(NCc1ccccc1)c1ccccc1,10,0.0010351966873706005
O=C1NC(=Nc2ccccc2)SC1=Cc1ccccc1,10,0.0010351966873706005
O=C(COc1ccccc1)Oc1ccc2c(c1)OC=CC2c1ccccc1,10,0.0010351966873706005
O=C(C=Cc1ccccc1)Nc1ccccc1,10,0.0010351966873706005
c1ccc(Cc2ccccc2)cc1,10,0.0010351966873706005
O=C(CNc1ccccc1)Nc1ccccc1,9,0.0009316770186335404
O=C(COc1ccccc1)Nc1ccccc1,9,0.0009316770186335404
O=C(COC(=O)c1ccccc1)Nc1ccccc1,9,0.0009316770186335404
O=C1C=C(C(=O)c2ccc(OCc3ccccc3)cc2)C(c2ccccc2)N1,9,0.0009316770186335404
O=C1NC2=C(C(=O)NC2)C(c2ccccc2)N1,9,0.0009316770186335404
O=C(NC(=S)Nc1ccccc1)c1ccccc1,9,0.0009316770186335404
c1ccc(C2=NC(c3ccccc3)[NH2+]C(c3ccccc3)C2)cc1,9,0.0009316770186335404
S=C1[NH+]=NC(c2ccccc2)N1N=Cc1ccccc1,8,0.0008281573498964803
O=C(NCCc1ccccc1)C1CN(C(=O)c2ccccc2)CC12CC[NH2+]CC2,8,0.0008281573498964803
O=C1C=C2CCC3C4CCCC4CCC3C2CC1,8,0.0008281573498964803
O=C(Nc1cc2c(s1)C[NH2+]CC2)c1ccccc1,8,0.0008281573498964803
O=C(COc1ccccc1)NNC(=S)NC(=O)c1ccccc1,8,0.0008281573498964803
O=C(NCc1ccccc1)Nc1ccccc1,8,0.0008281573498964803
O=C1c2oc3ccccc3c(=O)c2C(c2ccccc2)N1c1nncs1,8,0.0008281573498964803
O=C(C1=CC(=O)N(c2nc3ccccc3s2)C1c1ccccc1)c1ccccc1,8,0.0008281573498964803
O=C1C=C(C(=O)c2ccc3c(c2)OCCO3)C(c2ccccc2)N1,8,0.0008281573498964803
O=C(CSc1nnc(COc2ccccc2)[nH]1)Nc1ccccc1,8,0.0008281573498964803
